,Model,p,Iteration,Clients per Round,Loss,Accuracy,V-Measure,Homogeneity,Completeness,NMI,Kappa
23472,FKM,0.75,47,30,8.797317,0.3505,0.3570861806954945,0.37344501407884045,0.34210040420425664,0.3570861806954946,0.321370525256104
23473,FKM,0.75,47,40,8.741291,0.35698,0.3580628504151043,0.3750489934240077,0.3425486624811679,0.3580628504151043,0.32950526490209053
23474,FKM,0.75,47,50,8.684434,0.36652,0.36831688434441673,0.38682581137491295,0.3514983151705797,0.3683168843444168,0.3391413741663004
23475,FKM,0.75,47,60,8.64916,0.37012,0.3716147690877185,0.38930447569993903,0.355462802982002,0.3716147690877185,0.3431428155283751
23476,FKM,0.75,47,70,8.6182575,0.3793,0.3779684650308713,0.396153944110416,0.3613793179962304,0.3779684650308713,0.35305228360824403
23477,FKM,0.75,47,80,8.64764,0.36974,0.3652044179570774,0.3833530048007648,0.348696527993688,0.3652044179570774,0.34214922319194163
23478,FKM,0.75,47,90,8.631963,0.36636,0.37678235875554095,0.3938332217522678,0.361146648789678,0.37678235875554095,0.33875955703395444
23479,FKM,0.75,47,100,8.590883,0.38536,0.37625781253110147,0.3956282329285545,0.3586956543213299,0.3762578125311015,0.35934900800209535
23480,FKM,0.75,48,10,9.367773,0.3,0.3040333323723255,0.31177207746056135,0.29666946144367484,0.30403333237232544,0.26871154467161584
23481,FKM,0.75,48,20,9.1175785,0.32048,0.3372713776027665,0.34678766613412154,0.3282634176836886,0.3372713776027664,0.29081214741772843
23482,FKM,0.75,48,30,8.820013,0.34184,0.35654503613721295,0.372879454321371,0.34158165447699673,0.35654503613721295,0.3124353976977877
23483,FKM,0.75,48,40,8.806025,0.35274,0.3613115165728023,0.3770454761621459,0.34683809896618994,0.36131151657280236,0.3246540308692252
23484,FKM,0.75,48,50,8.689794,0.36138,0.3599067116436855,0.37599537552908874,0.3451384029862279,0.3599067116436855,0.33448345635732446
23485,FKM,0.75,48,60,8.622982,0.34812,0.3667061587823311,0.38302148707520045,0.3517239905040663,0.3667061587823311,0.3189346028422425
23486,FKM,0.75,48,70,8.614733,0.3683,0.3701400249704147,0.38666718775256903,0.35496777754987485,0.37014002497041476,0.34068503468242617
23487,FKM,0.75,48,80,8.651264,0.35706,0.3708386700103543,0.3883812017800549,0.3548123857298054,0.37083867001035425,0.32922759190707784
23488,FKM,0.75,48,90,8.528572,0.3703,0.37374199683672926,0.39279426254437233,0.35645246944879605,0.3737419968367293,0.3430238393042645
23489,FKM,0.75,48,100,8.56549,0.37252,0.37588955469832463,0.39243914905878974,0.3606793080724997,0.3758895546983247,0.3453458397436938
23490,FKM,0.75,49,10,9.307319,0.32324,0.3271509345508529,0.3355889593584153,0.3191268322896608,0.3271509345508529,0.2931821159880368
23491,FKM,0.75,49,20,9.107961,0.30292,0.3218402587481585,0.33157507838618516,0.3126607509480452,0.3218402587481585,0.27261896327499024
23492,FKM,0.75,49,30,8.848275,0.34654,0.3538057501238793,0.3703918997053165,0.33864138846268643,0.35380575012387927,0.31813319089765313
23493,FKM,0.75,49,40,8.749073,0.3445,0.35887298727758093,0.3743925557549502,0.3445888613050989,0.3588729872775809,0.3167763049505764
23494,FKM,0.75,49,50,8.684892,0.34564,0.35695287542719806,0.3738445238132931,0.3415216896524523,0.35695287542719806,0.31679014471917877
23495,FKM,0.75,49,60,8.672299,0.34822,0.35550103739665434,0.3711979438233568,0.3410778252112135,0.35550103739665434,0.3201046733789966
23496,FKM,0.75,49,70,8.561769,0.37208,0.37326255878885883,0.39082980307444637,0.3572066284257612,0.3732625587888588,0.3451088721039721
23497,FKM,0.75,49,80,8.585429,0.37376,0.3677407127508833,0.38534560170631094,0.35167413742115183,0.3677407127508833,0.34689321052846
23498,FKM,0.75,49,90,8.565324,0.36292,0.37013968341427494,0.3875750179338138,0.3542055001021893,0.3701396834142749,0.3362349383812102
23499,FKM,0.75,49,100,8.560018,0.36426,0.3723768559283068,0.39015385583373907,0.35614924470574383,0.37237685592830677,0.33830559848198616
23500,FKM,0.75,50,10,9.514203,0.28142,0.2988176382869693,0.304041841765212,0.29376993205051466,0.29881763828696933,0.24842816518741395
23501,FKM,0.75,50,20,9.026598,0.32776,0.3375286719533205,0.350019408158116,0.32589870333455756,0.33752867195332054,0.29755895613992356
23502,FKM,0.75,50,30,8.837233,0.33942,0.35347441927787904,0.3667910372736261,0.34109086491495455,0.3534744192778791,0.31040329723908167
23503,FKM,0.75,50,40,8.792413,0.35338,0.35661922329230555,0.37110580166554935,0.34322115684942217,0.35661922329230555,0.3250968820075474
23504,FKM,0.75,50,50,8.767211,0.35278,0.36160953611964264,0.3757764482244178,0.3484720114541868,0.36160953611964264,0.32609480001145064
23505,FKM,0.75,50,60,8.718827,0.33022,0.352311472273729,0.3677510448599157,0.33811608673592514,0.35231147227372905,0.30147345290479477
23506,FKM,0.75,50,70,8.62285,0.3504,0.3609001779955683,0.3775863786591505,0.34562634688131466,0.3609001779955683,0.32238653961985064
23507,FKM,0.75,50,80,8.613324,0.38654,0.38272415119111636,0.4012100339246447,0.36586672299752615,0.38272415119111636,0.3604145643620452
23508,FKM,0.75,50,90,8.585588,0.36706,0.36972807609880604,0.38738829459293755,0.35360783766722786,0.3697280760988061,0.33966378020817667
23509,FKM,0.75,50,100,8.550088,0.36274,0.37101456851162506,0.38782547983128457,0.35560050011355054,0.37101456851162506,0.33636448053244994
23510,FKM,0.75,51,10,9.298017,0.28128,0.29807150802859894,0.30601087101003865,0.29053369585188177,0.29807150802859894,0.25153118981585754
23511,FKM,0.75,51,20,9.045106,0.3225,0.3379530019597355,0.34807820894565844,0.3284002061343324,0.3379530019597355,0.29304186113408537
23512,FKM,0.75,51,30,8.870932,0.33816,0.3511988165953316,0.3667836100654749,0.3368844512529371,0.3511988165953316,0.30920813453404805
23513,FKM,0.75,51,40,8.881943,0.33982,0.3454742782371012,0.3589898259173317,0.33293949508830495,0.3454742782371012,0.3106761739106447
23514,FKM,0.75,51,50,8.786267,0.34352,0.35687981132305907,0.3696037602763809,0.3450027739226191,0.35687981132305907,0.31524385704782265
23515,FKM,0.75,51,60,8.647304,0.3578,0.36731025196589695,0.3846552160459917,0.3514620423342475,0.3673102519658969,0.3319577454947943
23516,FKM,0.75,51,70,8.653161,0.3688,0.3708210335412724,0.3885717954682389,0.35462120470060954,0.37082103354127244,0.34222956453723485
23517,FKM,0.75,51,80,8.607923,0.36406,0.37319084768444893,0.3903045683110479,0.3575148604224908,0.3731908476844489,0.33679118068203395
23518,FKM,0.75,51,90,8.616227,0.35748,0.36938427855720773,0.3864288895745727,0.35377975599327055,0.36938427855720773,0.32918475286798166
23519,FKM,0.75,51,100,8.624842,0.3684,0.37107326943024993,0.3876236563334109,0.3558783149761935,0.37107326943024993,0.34138937809798586
23520,FKM,0.75,52,10,9.332887,0.29042,0.309179269643325,0.3198825473598381,0.2991690655263852,0.3091792696433249,0.26072056501127483
23521,FKM,0.75,52,20,9.152269,0.31464,0.33119795322891055,0.3425966974900862,0.3205332939609704,0.3311979532289106,0.2847965870329505
23522,FKM,0.75,52,30,8.930035,0.34162,0.340796946092044,0.3547875344841869,0.32786789878065553,0.340796946092044,0.3126890418317756
23523,FKM,0.75,52,40,8.776358,0.3455,0.3495235843114285,0.3642914816368829,0.3359063815922503,0.34952358431142855,0.3172045424657327
23524,FKM,0.75,52,50,8.754904,0.33788,0.3571258994029668,0.3712838821637173,0.3440080137053258,0.3571258994029668,0.30931062269885057
23525,FKM,0.75,52,60,8.695041,0.35252,0.36793842776863106,0.3846683597378203,0.352603073850601,0.36793842776863106,0.3251563956410899
23526,FKM,0.75,52,70,8.690557,0.36984,0.3691170666681724,0.386557040596646,0.35318281025587095,0.36911706666817246,0.3435638765666348
23527,FKM,0.75,52,80,8.628374,0.36826,0.37190840810959624,0.38928141692231705,0.35601981169278785,0.3719084081095962,0.3408349175878225
23528,FKM,0.75,52,90,8.569356,0.37432,0.37443934061843437,0.39176613075593414,0.3585802740280118,0.3744393406184343,0.34671688580345417
23529,FKM,0.75,52,100,8.584417,0.36524,0.36767209345972907,0.38536553826159176,0.3515320589631133,0.36767209345972907,0.3383438039936437
23530,FKM,0.75,53,10,9.614169,0.2707,0.29482282688203554,0.29580928691992325,0.29384292423869496,0.2948228268820356,0.23908353366967705
23531,FKM,0.75,53,20,9.1157465,0.31884,0.3269233148154359,0.3340892250743324,0.3200583539900969,0.3269233148154359,0.2876821639036765
23532,FKM,0.75,53,30,8.755225,0.3627,0.3591057915826092,0.3724658927661916,0.3466709380828768,0.35910579158260925,0.33564544452710954
23533,FKM,0.75,53,40,8.823317,0.33598,0.35215973671124823,0.36817224199656035,0.337482007610187,0.35215973671124823,0.30795203989950215
23534,FKM,0.75,53,50,8.842617,0.31914,0.3403440525594842,0.35328904171313663,0.32831417631214244,0.34034405255948424,0.2891227090603192
23535,FKM,0.75,53,60,8.729037,0.33994,0.36051314022248276,0.3751005315894611,0.3470178637215697,0.3605131402224828,0.3120849667625982
23536,FKM,0.75,53,70,8.612107,0.37392,0.374958968356402,0.3910346529062429,0.36015285428890664,0.37495896835640197,0.34684732998046763
23537,FKM,0.75,53,80,8.5738735,0.3675,0.37451311659126996,0.39297350526118796,0.3577093048581149,0.37451311659126996,0.34091782467863363
23538,FKM,0.75,53,90,8.610961,0.3602,0.3629683665544268,0.379704065368505,0.3476456622989194,0.3629683665544268,0.33246218208266765
23539,FKM,0.75,53,100,8.528901,0.37396,0.3819026921115143,0.40089647377136417,0.36462728203602784,0.3819026921115143,0.34752530781991275
23540,FKM,0.75,54,10,9.324827,0.31164,0.32012513752852517,0.332598166104263,0.3085538152919412,0.3201251375285252,0.28055640283683037
23541,FKM,0.75,54,20,9.01213,0.31342,0.3383763029042223,0.35316178229788464,0.32477909380720754,0.3383763029042224,0.2832342325509858
23542,FKM,0.75,54,30,8.773262,0.34134,0.3509651164233003,0.36693959190180053,0.3363234928222933,0.35096511642330025,0.31424316259964014
23543,FKM,0.75,54,40,8.843589,0.32326,0.3410374222307586,0.3561413130383668,0.3271625170917319,0.3410374222307586,0.2938766703152036
23544,FKM,0.75,54,50,8.669308,0.35902,0.36882633717652263,0.386686448740979,0.3525432188009541,0.3688263371765227,0.3317099783485584
23545,FKM,0.75,54,60,8.611064,0.37258,0.3753708779287422,0.3918923445898873,0.36018608918159417,0.3753708779287422,0.34624032308504393
23546,FKM,0.75,54,70,8.560859,0.37894,0.3733781216256064,0.3918922324115587,0.35653441532475033,0.37337812162560646,0.35256995680413794
23547,FKM,0.75,54,80,8.584378,0.36854,0.37164932514658416,0.39061775954618694,0.3544377932446259,0.37164932514658416,0.3417743815827403
23548,FKM,0.75,54,90,8.565329,0.37776,0.38013166109434926,0.3986272001646472,0.36327633452422975,0.38013166109434926,0.35113551905666807
23549,FKM,0.75,54,100,8.590841,0.35434,0.36592699731450284,0.3830540460903192,0.3502659638179306,0.36592699731450284,0.3262912440627128
23550,FKM,0.75,55,10,9.439796,0.29698,0.3038402479526236,0.31088845171279117,0.2971045415115899,0.30384024795262365,0.2646510065495974
23551,FKM,0.75,55,20,9.022798,0.3177,0.33140559209838455,0.3411452466539692,0.3222066326284825,0.33140559209838455,0.2872686566558934
23552,FKM,0.75,55,30,8.924425,0.30866,0.33240497480216874,0.34514755678499354,0.32056978521717894,0.33240497480216874,0.27926767554252163
23553,FKM,0.75,55,40,8.760915,0.36094,0.3643431781083133,0.3799778898414939,0.3499442420304413,0.36434317810831324,0.3331605420605036
23554,FKM,0.75,55,50,8.683899,0.3465,0.3557964876520817,0.3734326804706236,0.3397509880253389,0.35579648765208177,0.3194194556768504
23555,FKM,0.75,55,60,8.697148,0.34944,0.3552869549753107,0.3707601529862799,0.3410535248718434,0.3552869549753107,0.32191306607059655
23556,FKM,0.75,55,70,8.658778,0.35628,0.3662783422841501,0.38288279001412506,0.3510542024006756,0.3662783422841502,0.32904534648630923
23557,FKM,0.75,55,80,8.654256,0.36036,0.3716173459762235,0.38757243076109626,0.3569239582042449,0.3716173459762235,0.3330743560392697
23558,FKM,0.75,55,90,8.61513,0.35832,0.368824329191785,0.38499552153954353,0.3539568714406194,0.3688243291917849,0.33095954203290656
23559,FKM,0.75,55,100,8.556969,0.36622,0.3713304997510415,0.3902495747083015,0.3541609791525086,0.37133049975104154,0.3394462204521641
23560,FKM,0.75,56,10,9.349295,0.26824,0.29001623098013324,0.295755321881102,0.28449563278067524,0.29001623098013324,0.23644479177112165
23561,FKM,0.75,56,20,9.0362215,0.3207,0.32805016812987475,0.3404346663628229,0.3165350999725724,0.3280501681298747,0.29161361508228656
23562,FKM,0.75,56,30,8.829854,0.3318,0.348513633620927,0.36343847518213057,0.3347662365199545,0.348513633620927,0.3024257426346417
23563,FKM,0.75,56,40,8.770206,0.35432,0.3609070319142144,0.37621923884292613,0.3467924998264882,0.3609070319142144,0.32685847527631506
23564,FKM,0.75,56,50,8.737592,0.35892,0.3574007265045914,0.3717520332058045,0.34411628446236764,0.35740072650459137,0.33140919934310964
23565,FKM,0.75,56,60,8.711247,0.35518,0.35469265278256223,0.3711131543803747,0.3396636838610185,0.35469265278256223,0.3269085810629381
23566,FKM,0.75,56,70,8.678406,0.3547,0.3585941343112823,0.37546330023380825,0.3431756194740953,0.35859413431128223,0.32730420853736164
23567,FKM,0.75,56,80,8.6425905,0.36144,0.36967324746097546,0.3871826110657357,0.3536790007007898,0.36967324746097546,0.33393986556016775
23568,FKM,0.75,56,90,8.564957,0.38088,0.3745970747307662,0.3936340815238859,0.3573164673458012,0.37459707473076614,0.35359981879212066
23569,FKM,0.75,56,100,8.56662,0.36692,0.3699983422709485,0.38925050656636223,0.35256083357754436,0.36999834227094847,0.33889766023125234
23570,FKM,0.75,57,10,9.346948,0.27554,0.29827997175199955,0.30469060439704804,0.29213353741937503,0.29827997175199955,0.24274659548941502
23571,FKM,0.75,57,20,9.091873,0.33098,0.336252477189112,0.34459452694453624,0.32830477473978253,0.336252477189112,0.3015837972391736
23572,FKM,0.75,57,30,8.787925,0.36122,0.3580639308208406,0.37592382124177626,0.3418240956556237,0.35806393082084054,0.33341196062648637
23573,FKM,0.75,57,40,8.716159,0.36044,0.35800664280675415,0.375329106028715,0.34221259691748773,0.3580066428067542,0.3334678756363544
23574,FKM,0.75,57,50,8.753127,0.32174,0.33920637755738103,0.35508385909815965,0.3246880372125209,0.33920637755738103,0.29145920335645814
23575,FKM,0.75,57,60,8.675352,0.35604,0.3629585670931044,0.37888446231809514,0.3483175122167599,0.3629585670931045,0.32918448025147695
23576,FKM,0.75,57,70,8.641114,0.37416,0.36941403161041403,0.3878268364735761,0.35267034688438725,0.36941403161041403,0.34691482653800465
23577,FKM,0.75,57,80,8.674061,0.33812,0.3657449206429405,0.38336555778985953,0.3496728996697645,0.3657449206429405,0.309109898838299
23578,FKM,0.75,57,90,8.575454,0.36668,0.37165545078841183,0.39096459213737217,0.3541638420241768,0.3716554507884119,0.34036288301375817
23579,FKM,0.75,57,100,8.555655,0.36996,0.36981379858076496,0.38875372171611383,0.35263363154121513,0.369813798580765,0.34292256015856004
23580,FKM,0.75,58,10,9.492563,0.2786,0.303705198339717,0.30783869761284677,0.29968123329054375,0.303705198339717,0.24503230029150158
23581,FKM,0.75,58,20,8.911557,0.35288,0.3607688533604924,0.37665842557288826,0.346165638518494,0.36076885336049236,0.32486322459445127
23582,FKM,0.75,58,30,8.944911,0.33886,0.33874410994077625,0.34985167701799874,0.32832015492443484,0.33874410994077625,0.30971982287488753
23583,FKM,0.75,58,40,8.793209,0.33846,0.3561144599465882,0.37223866366377845,0.341329158412641,0.3561144599465882,0.31010629224079256
23584,FKM,0.75,58,50,8.691007,0.36356,0.36610805543809327,0.3821219670995768,0.35138237415413714,0.3661080554380932,0.33646020065805504
23585,FKM,0.75,58,60,8.602345,0.36702,0.37461788443876254,0.3925060803928239,0.35828910377352674,0.3746178844387626,0.34033147956925924
23586,FKM,0.75,58,70,8.622346,0.37482,0.3750491368100077,0.39254575077810944,0.35904569294660105,0.3750491368100077,0.3475530075840807
23587,FKM,0.75,58,80,8.560823,0.37278,0.37673137669074835,0.39295919249063943,0.36179070833346727,0.37673137669074835,0.3470597465790741
23588,FKM,0.75,58,90,8.536423,0.38716,0.3868280523355392,0.4058256635275141,0.36952954405283767,0.38682805233553924,0.361693302540084
23589,FKM,0.75,58,100,8.555835,0.37744,0.3830190715490106,0.40240434652979684,0.36541567486449383,0.3830190715490106,0.3520697803861461
23590,FKM,0.75,59,10,9.400005,0.28656,0.30302097966409297,0.30916694503211467,0.2971146041705042,0.30302097966409297,0.2547859670759326
23591,FKM,0.75,59,20,9.091259,0.29804,0.30175644122525924,0.31198437559665354,0.29217783425861815,0.30175644122525924,0.26751772708839894
23592,FKM,0.75,59,30,8.830029,0.33212,0.3409915589583236,0.3539690025413634,0.3289320370160558,0.34099155895832356,0.3037249059930106
23593,FKM,0.75,59,40,8.809273,0.33202,0.34626434945662343,0.3586899025579714,0.3346708520808993,0.34626434945662343,0.3031574430112166
23594,FKM,0.75,59,50,8.738399,0.35648,0.3663046432444481,0.3796580054725332,0.3538586964116871,0.36630464324444817,0.3288387358340674
23595,FKM,0.75,59,60,8.671494,0.36814,0.35977717202491366,0.377218693397001,0.3438772636981188,0.35977717202491366,0.3406511338963929
23596,FKM,0.75,59,70,8.614765,0.36266,0.3651059410292701,0.38113652403009013,0.35036942083877326,0.3651059410292701,0.33510619319919266
23597,FKM,0.75,59,80,8.572639,0.37904,0.3718692130157198,0.38940331108160103,0.35584613157339257,0.37186921301571974,0.35347151750734485
23598,FKM,0.75,59,90,8.560729,0.3778,0.38210461437006793,0.400244577976737,0.3655376452072468,0.38210461437006793,0.3519010276547294
23599,FKM,0.75,59,100,8.547841,0.37028,0.3719682637453326,0.38930755952677587,0.3561076523519366,0.37196826374533265,0.34389634900277255
23600,FKM,0.75,60,10,9.460922,0.28646,0.2966179986035101,0.3031650931936097,0.2903477058265936,0.29661799860351007,0.2530825141442131
23601,FKM,0.75,60,20,8.953394,0.33808,0.3437641049903115,0.3567888762318035,0.33165679402673126,0.3437641049903115,0.3105766466413097
23602,FKM,0.75,60,30,8.898112,0.33368,0.34405126871483216,0.3581153078650438,0.3310501429089796,0.34405126871483216,0.3049138099237293
23603,FKM,0.75,60,40,8.725412,0.3829,0.3726267559449534,0.3898947734520237,0.35682343234039854,0.37262675594495337,0.3571117736600793
23604,FKM,0.75,60,50,8.751045,0.34418,0.35435910319552094,0.36687546213498956,0.3426685883169915,0.35435910319552094,0.31526466714338264
23605,FKM,0.75,60,60,8.668624,0.3707,0.3649205048050907,0.3815680346727888,0.3496648856278534,0.3649205048050907,0.34464639324650204
23606,FKM,0.75,60,70,8.670636,0.35094,0.3654563969801812,0.3812907917779625,0.3508847176539313,0.3654563969801812,0.32348341585707197
23607,FKM,0.75,60,80,8.600108,0.37656,0.3757111145189877,0.3943953532024091,0.3587171107541461,0.3757111145189877,0.34970978304049893
23608,FKM,0.75,60,90,8.584617,0.34754,0.36323465846181047,0.3797918668072821,0.3480607819588047,0.36323465846181047,0.31970118610201426
23609,FKM,0.75,60,100,8.601442,0.3584,0.36512152072631393,0.3840596864167076,0.3479632857121835,0.365121520726314,0.3314987600458539
23610,FKM,0.75,61,10,9.377704,0.27858,0.3032519013414064,0.311894606058932,0.29507526620344643,0.3032519013414064,0.24617208804886725
23611,FKM,0.75,61,20,8.984626,0.35282,0.3487748590391028,0.36338144827288044,0.3352971544676635,0.3487748590391028,0.3237482369628142
23612,FKM,0.75,61,30,8.951007,0.31114,0.3488804979754911,0.35823472957048386,0.34000235058311057,0.34888049797549114,0.28084743329903483
23613,FKM,0.75,61,40,8.836334,0.35984,0.3619833671209629,0.37657289788790244,0.34848215359722834,0.36198336712096296,0.33302231240783375
23614,FKM,0.75,61,50,8.745692,0.35256,0.3552949705691253,0.37012397580742573,0.3416084393844622,0.3552949705691253,0.32507666078970054
23615,FKM,0.75,61,60,8.691707,0.37432,0.37375662739536686,0.3901534653549152,0.35868241196434597,0.37375662739536686,0.3480781759528109
23616,FKM,0.75,61,70,8.587641,0.3681,0.37273854127231437,0.39153880448192263,0.3556609992198164,0.3727385412723144,0.34068579692748013
23617,FKM,0.75,61,80,8.580462,0.3736,0.37818241608106945,0.3972140825519738,0.3608910884821416,0.37818241608106945,0.3469147858503744
23618,FKM,0.75,61,90,8.588298,0.36892,0.36917344413160025,0.3866399674575482,0.35321681705356645,0.36917344413160025,0.3413653736264599
23619,FKM,0.75,61,100,8.630805,0.35566,0.3664752245019191,0.3831887013970001,0.3511587908093304,0.3664752245019191,0.32705170864445365
23620,FKM,0.75,62,10,9.400286,0.2794,0.292842222684965,0.29517305745724737,0.29054791039778344,0.29284222268496507,0.24513370856949623
23621,FKM,0.75,62,20,8.994147,0.34818,0.3405452204671638,0.3575469023452888,0.32508703494097013,0.34054522046716373,0.3182697056173751
23622,FKM,0.75,62,30,8.866043,0.34758,0.3574818624326909,0.370704440549288,0.3451700645610324,0.357481862432691,0.3195651244154759
23623,FKM,0.75,62,40,8.771272,0.37054,0.3701599560045623,0.38771731914834423,0.35412383765613353,0.37015995600456236,0.3433659242233086
23624,FKM,0.75,62,50,8.740272,0.3574,0.3613554825920075,0.3743214334180497,0.34925770298797126,0.36135548259200745,0.3294813499801531
23625,FKM,0.75,62,60,8.609493,0.37542,0.37970963432313504,0.3981758021734867,0.36288036039903787,0.37970963432313504,0.3493025211458741
23626,FKM,0.75,62,70,8.625647,0.3831,0.37661997236200123,0.3957544955983432,0.3592504029463724,0.37661997236200123,0.3573664609641398
23627,FKM,0.75,62,80,8.583048,0.37226,0.37647730943572877,0.3940646963135188,0.3603927264538457,0.37647730943572877,0.34514432478497725
23628,FKM,0.75,62,90,8.555871,0.37424,0.3800258182360198,0.39940472673111804,0.36244039956656154,0.3800258182360198,0.3462236485258149
23629,FKM,0.75,62,100,8.588572,0.36958,0.37917955159381594,0.39695826362422804,0.36292509527251393,0.37917955159381594,0.34270050021236376
23630,FKM,0.75,63,10,9.508485,0.2712,0.2919695181703297,0.2966497116886829,0.2874347082398031,0.2919695181703297,0.23921717861139424
23631,FKM,0.75,63,20,9.114897,0.32108,0.33079126301866185,0.3433000999551687,0.31916194868701725,0.33079126301866185,0.2916290927610242
23632,FKM,0.75,63,30,8.896893,0.37312,0.3719671953391101,0.3874762010641059,0.3576519270244498,0.37196719533911016,0.34559651092570276
23633,FKM,0.75,63,40,8.792547,0.34902,0.3652402346067351,0.3814136032630301,0.35038269303818237,0.3652402346067351,0.32166674210325474
23634,FKM,0.75,63,50,8.704435,0.35592,0.359899853935778,0.3765796225272151,0.34463500224930027,0.35989985393577806,0.32848410640548253
23635,FKM,0.75,63,60,8.635933,0.38482,0.38302048583299614,0.4025432201799608,0.3653038064511108,0.38302048583299614,0.35855682291210367
23636,FKM,0.75,63,70,8.618711,0.36938,0.3709207034230351,0.3879542497657372,0.3553199987797471,0.3709207034230351,0.34206664990993685
23637,FKM,0.75,63,80,8.594441,0.38524,0.38266036355433203,0.40163158232955126,0.3654005320588547,0.38266036355433214,0.35853119840384373
23638,FKM,0.75,63,90,8.57099,0.38,0.38243432032838026,0.4002010316456728,0.36617804150903277,0.3824343203283802,0.35280071887555764
23639,FKM,0.75,63,100,8.596845,0.38456,0.3794675364401072,0.39825508995763154,0.3623727218915891,0.37946753644010733,0.35861829001584966
23640,FKM,0.75,64,10,9.553726,0.27074,0.3120765139570655,0.3136243454198739,0.31054388550018835,0.3120765139570655,0.23896314350035675
23641,FKM,0.75,64,20,9.017151,0.30974,0.32705088963477297,0.3379561699395831,0.3168273994127775,0.32705088963477297,0.27965288817623646
23642,FKM,0.75,64,30,8.816473,0.37202,0.3719903935216342,0.3874813604291512,0.3576904267868378,0.3719903935216342,0.34664614832190155
23643,FKM,0.75,64,40,8.831379,0.34768,0.3534843549681596,0.3687318630583112,0.3394477791333731,0.3534843549681596,0.3197748326392589
23644,FKM,0.75,64,50,8.701396,0.35618,0.3683759037470529,0.38555155432527854,0.3526652794655038,0.368375903747053,0.328980841523161
23645,FKM,0.75,64,60,8.620077,0.37538,0.37690955735096665,0.3961434765163279,0.3594568792945613,0.37690955735096665,0.3488016767138916
23646,FKM,0.75,64,70,8.649919,0.36466,0.3731861417128856,0.391645210934595,0.3563887827098649,0.37318614171288556,0.337791520299074
23647,FKM,0.75,64,80,8.582489,0.38256,0.3759062220437396,0.3959382070794522,0.35780360806430633,0.3759062220437395,0.35591420465427737
23648,FKM,0.75,64,90,8.615221,0.37952,0.38190522770924173,0.3996340378729642,0.3656825923825937,0.3819052277092417,0.3530283523083356
23649,FKM,0.75,64,100,8.577742,0.37196,0.3792028102356149,0.39584921803027084,0.3638999458635678,0.379202810235615,0.34572082458894904
23650,FKM,0.75,65,10,9.260694,0.31276,0.3206188440114097,0.332202346288855,0.3098159295654365,0.3206188440114097,0.28207927232287133
23651,FKM,0.75,65,20,9.049145,0.3308,0.33900260985116965,0.3506502599913498,0.328103888976073,0.3390026098511697,0.30180218440388806
23652,FKM,0.75,65,30,8.875003,0.35822,0.3535537524924996,0.3688400806107712,0.33948406463654474,0.35355375249249954,0.33050882568544104
23653,FKM,0.75,65,40,8.766443,0.35336,0.3628575666255909,0.378432701537397,0.34851380228604106,0.3628575666255909,0.32540549700937993
23654,FKM,0.75,65,50,8.712793,0.36202,0.36630729935270356,0.38254280833066606,0.3513937867839364,0.3663072993527035,0.33511722652208453
23655,FKM,0.75,65,60,8.605174,0.36604,0.37057284395126344,0.3893222945898289,0.3535463349442056,0.37057284395126344,0.33968212987672575
23656,FKM,0.75,65,70,8.611766,0.36218,0.3690008056718399,0.38495445593209,0.35431686761094483,0.3690008056718399,0.33490476498806376
23657,FKM,0.75,65,80,8.583116,0.37356,0.3746124544510637,0.3934130740239841,0.3575267866219412,0.3746124544510637,0.34683221213495075
23658,FKM,0.75,65,90,8.574609,0.38054,0.37702406772553226,0.3971818174255985,0.35881358066231145,0.37702406772553226,0.35485234766485374
23659,FKM,0.75,65,100,8.54419,0.37882,0.376366421028605,0.39462884877081583,0.3597195094574119,0.376366421028605,0.3524481129311611
23660,FKM,0.75,66,10,9.366291,0.29042,0.29603934435453005,0.304519979810179,0.2880182682366194,0.2960393443545301,0.257235023894556
23661,FKM,0.75,66,20,8.926343,0.34994,0.34874126473596795,0.3598910312315141,0.3382615986372879,0.34874126473596795,0.3208842788975854
23662,FKM,0.75,66,30,8.749658,0.3675,0.3614012068952451,0.37728546009347663,0.3468004172555524,0.36140120689524513,0.3405036889197779
23663,FKM,0.75,66,40,8.662325,0.38734,0.374367233184642,0.39113437164529935,0.3589785496950674,0.374367233184642,0.36076385227674446
23664,FKM,0.75,66,50,8.68116,0.36138,0.36607181113111814,0.38202324245648317,0.3513990951516814,0.3660718111311181,0.334442037716596
23665,FKM,0.75,66,60,8.618874,0.379,0.36777688029935723,0.3856333420229843,0.3515008958137007,0.36777688029935723,0.35266792124668767
23666,FKM,0.75,66,70,8.577793,0.37482,0.37339075197063104,0.392761111776542,0.35584122296693843,0.37339075197063104,0.3481872398398288
23667,FKM,0.75,66,80,8.551042,0.3874,0.3837201597393429,0.40342886252745663,0.3658474223555323,0.3837201597393429,0.36178014218030696
23668,FKM,0.75,66,90,8.526082,0.3815,0.3790480594554741,0.3964165577793271,0.3631376357023493,0.3790480594554741,0.3546711004606563
23669,FKM,0.75,66,100,8.522379,0.39914,0.3855397742242681,0.40475865109243964,0.36806327851412923,0.38553977422426805,0.3734120394329725
23670,FKM,0.75,67,10,9.455928,0.28176,0.30298011384595885,0.30475810638622947,0.30122274698393176,0.3029801138459588,0.2499257357135336
23671,FKM,0.75,67,20,9.01045,0.35664,0.34981584632984947,0.36405744966787773,0.3366465336255203,0.3498158463298494,0.32878206313071034
